"date","open","high","low","close","volume","barCount","average"
"2020-06-04 10:05:00",24348.32,24385.44,24348.32,24370.53,0,0,30.0
"2020-06-04 10:06:00",24374.1,24386.76,24366.4,24381.07,0,0,30.0
"2020-06-04 10:07:00",24383.26,24406.77,24383.26,24403.43,0,0,29.0
"2020-06-04 10:08:00",24403.52,24410.28,24389.81,24397.38,0,0,30.0
"2020-06-04 10:09:00",24402.83,24406.68,24398.16,24403.84,0,0,30.0
"2020-06-04 10:10:00",24403.85,24412.54,24403.42,24411.28,0,0,30.0
"2020-06-04 10:11:00",24409.06,24409.07,24395.63,24402.29,0,0,30.0
"2020-06-04 10:12:00",24398.25,24402.61,24391.07,24396.66,0,0,27.0
"2020-06-04 10:13:00",24396.67,24396.67,24375.71,24380.33,0,0,30.0
"2020-06-04 10:14:00",24377.36,24383.07,24371.31,24383.07,0,0,29.0
"2020-06-04 10:15:00",24381.09,24386.33,24367.36,24367.37,0,0,30.0
"2020-06-04 10:16:00",24367.82,24372.47,24347.97,24350.02,0,0,29.0
"2020-06-04 10:17:00",24347.52,24358.82,24333.1,24333.11,0,0,30.0
"2020-06-04 10:18:00",24336.01,24339.23,24322.93,24328.56,0,0,30.0
"2020-06-04 10:19:00",24326.47,24373.15,24325.38,24373.15,0,0,30.0
"2020-06-04 10:20:00",24375.45,24383.5,24374.44,24380.19,0,0,29.0
"2020-06-04 10:21:00",24382.03,24382.03,24369.75,24378.46,0,0,29.0
"2020-06-04 10:22:00",24383.4,24383.4,24356.58,24357.55,0,0,28.0
"2020-06-04 10:23:00",24359.14,24359.15,24340.82,24342.76,0,0,30.0
"2020-06-04 10:24:00",24343.34,24345.72,24335.61,24341.3,0,0,29.0
"2020-06-04 10:25:00",24340.36,24341.39,24317.15,24317.15,0,0,30.0
"2020-06-04 10:26:00",24314.06,24317.15,24299.48,24299.48,0,0,30.0
"2020-06-04 10:27:00",24295.47,24308.01,24291.03,24301.31,0,0,30.0
"2020-06-04 10:28:00",24301.44,24303.36,24289.64,24289.75,0,0,30.0
"2020-06-04 10:29:00",24286.84,24287.82,24274.93,24280.52,0,0,30.0
"2020-06-04 10:30:00",24278.04,24303.18,24278.03,24283.16,0,0,30.0
"2020-06-04 10:31:00",24282.43,24285.12,24267.86,24279.73,0,0,29.0
"2020-06-04 10:32:00",24279.3,24300.04,24270.44,24295.3,0,0,30.0
"2020-06-04 10:33:00",24292.01,24294.34,24274.03,24278.37,0,0,30.0
"2020-06-04 10:34:00",24278.15,24285.56,24269.05,24269.05,0,0,28.0
"2020-06-04 10:35:00",24272.38,24280.19,24272.35,24276.28,0,0,30.0
"2020-06-04 10:36:00",24276.45,24280.19,24270.8,24274.01,0,0,29.0
"2020-06-04 10:37:00",24273.51,24273.51,24258.63,24258.95,0,0,29.0
"2020-06-04 10:38:00",24255.48,24255.57,24240.47,24250.04,0,0,30.0
"2020-06-04 10:39:00",24248.64,24262.69,24241.22,24259.02,0,0,29.0
"2020-06-04 10:40:00",24259.58,24262.75,24245.13,24260.61,0,0,27.0
"2020-06-04 10:41:00",24256.58,24282.69,24255.26,24282.69,0,0,29.0
"2020-06-04 10:42:00",24281.17,24296.22,24279.36,24288.0,0,0,30.0
"2020-06-04 10:43:00",24287.89,24289.32,24278.23,24282.19,0,0,29.0
"2020-06-04 10:44:00",24282.08,24288.18,24274.98,24281.96,0,0,29.0
"2020-06-04 10:45:00",24282.57,24282.98,24271.56,24275.59,0,0,29.0
"2020-06-04 10:46:00",24273.81,24284.73,24273.81,24279.06,0,0,27.0
"2020-06-04 10:47:00",24280.18,24286.81,24277.84,24286.73,0,0,28.0
"2020-06-04 10:48:00",24285.38,24285.39,24272.21,24273.64,0,0,30.0
"2020-06-04 10:49:00",24274.16,24274.67,24256.05,24256.05,0,0,28.0
"2020-06-04 10:50:00",24256.2,24270.08,24248.97,24270.08,0,0,28.0
"2020-06-04 10:51:00",24267.17,24289.51,24267.17,24284.62,0,0,29.0
"2020-06-04 10:52:00",24285.57,24286.78,24277.69,24281.32,0,0,28.0
"2020-06-04 10:53:00",24277.43,24277.43,24259.57,24264.83,0,0,28.0
"2020-06-04 10:54:00",24266.48,24267.94,24255.33,24259.19,0,0,29.0
"2020-06-04 10:55:00",24253.97,24265.68,24252.25,24264.21,0,0,27.0
"2020-06-04 10:56:00",24263.76,24263.76,24253.55,24254.39,0,0,27.0
"2020-06-04 10:57:00",24250.5,24253.57,24238.49,24244.86,0,0,30.0
"2020-06-04 10:58:00",24247.09,24248.34,24233.89,24235.07,0,0,30.0
"2020-06-04 10:59:00",24235.58,24235.58,24220.05,24224.01,0,0,28.0
"2020-06-04 11:00:00",24222.88,24223.54,24213.97,24215.97,0,0,30.0
"2020-06-04 11:01:00",24215.52,24216.03,24206.48,24208.44,0,0,30.0
"2020-06-04 11:02:00",24207.61,24231.57,24204.1,24224.63,0,0,30.0
"2020-06-04 11:03:00",24224.2,24224.53,24216.97,24219.23,0,0,29.0
"2020-06-04 11:04:00",24219.28,24242.78,24218.99,24230.79,0,0,30.0
"2020-06-04 11:05:00",24228.88,24235.16,24225.71,24234.86,0,0,29.0
"2020-06-04 11:06:00",24236.88,24237.82,24230.21,24232.98,0,0,28.0
"2020-06-04 11:07:00",24228.47,24238.84,24227.35,24230.79,0,0,27.0
"2020-06-04 11:08:00",24231.7,24240.78,24230.27,24233.27,0,0,29.0
"2020-06-04 11:09:00",24233.62,24250.84,24229.27,24248.02,0,0,28.0
"2020-06-04 11:10:00",24248.88,24257.06,24246.18,24253.31,0,0,28.0
"2020-06-04 11:11:00",24254.09,24269.9,24254.09,24268.84,0,0,27.0
"2020-06-04 11:12:00",24269.64,24277.09,24269.39,24277.09,0,0,27.0
"2020-06-04 11:13:00",24274.59,24276.08,24267.77,24270.3,0,0,28.0
"2020-06-04 11:14:00",24268.41,24270.82,24260.26,24260.26,0,0,27.0
"2020-06-04 11:15:00",24261.73,24262.91,24255.71,24257.94,0,0,28.0
"2020-06-04 11:16:00",24257.76,24265.89,24257.36,24258.64,0,0,28.0
"2020-06-04 11:17:00",24258.76,24266.9,24258.03,24258.04,0,0,28.0
"2020-06-04 11:18:00",24263.85,24266.12,24254.63,24254.84,0,0,30.0
"2020-06-04 11:19:00",24255.0,24257.97,24243.85,24243.86,0,0,30.0
"2020-06-04 11:20:00",24244.49,24246.83,24238.52,24246.83,0,0,30.0
"2020-06-04 11:21:00",24246.44,24279.15,24246.43,24274.87,0,0,30.0
"2020-06-04 11:22:00",24273.4,24282.32,24268.18,24274.9,0,0,27.0
"2020-06-04 11:23:00",24274.17,24281.57,24273.55,24276.96,0,0,27.0
"2020-06-04 11:24:00",24276.17,24280.53,24274.97,24274.97,0,0,27.0
"2020-06-04 11:25:00",24271.52,24281.6,24271.27,24279.98,0,0,27.0
"2020-06-04 11:26:00",24276.27,24280.57,24271.68,24279.77,0,0,30.0
"2020-06-04 11:27:00",24279.44,24286.76,24272.91,24286.76,0,0,29.0
"2020-06-04 11:28:00",24286.47,24286.48,24280.55,24283.1,0,0,26.0
"2020-06-04 11:29:00",24283.21,24287.48,24276.42,24287.17,0,0,26.0
"2020-06-04 11:30:00",24287.63,24287.93,24280.77,24281.96,0,0,30.0
"2020-06-04 11:31:00",24282.28,24282.77,24274.35,24277.26,0,0,27.0
"2020-06-04 11:32:00",24273.85,24284.7,24268.35,24284.7,0,0,28.0
"2020-06-04 11:33:00",24284.77,24299.65,24281.36,24287.44,0,0,29.0
"2020-06-04 11:34:00",24286.27,24294.12,24284.72,24292.46,0,0,28.0
"2020-06-04 11:35:00",24290.22,24293.62,24281.77,24287.4,0,0,29.0
"2020-06-04 11:36:00",24286.95,24286.95,24280.41,24283.66,0,0,28.0
"2020-06-04 11:37:00",24284.42,24286.93,24280.88,24283.88,0,0,28.0
"2020-06-04 11:38:00",24284.44,24286.75,24280.05,24285.37,0,0,28.0
"2020-06-04 11:39:00",24286.9,24289.15,24281.93,24285.45,0,0,26.0
"2020-06-04 11:40:00",24285.81,24289.87,24282.99,24286.27,0,0,29.0
"2020-06-04 11:41:00",24288.77,24292.43,24282.86,24282.87,0,0,29.0
"2020-06-04 11:42:00",24282.22,24286.57,24280.8,24285.98,0,0,25.0
"2020-06-04 11:43:00",24286.44,24289.08,24280.47,24282.82,0,0,29.0
"2020-06-04 11:44:00",24279.47,24284.73,24279.27,24284.72,0,0,29.0
"2020-06-04 11:45:00",24283.83,24290.54,24278.42,24279.31,0,0,26.0
"2020-06-04 11:46:00",24279.58,24285.82,24279.58,24280.75,0,0,28.0
"2020-06-04 11:47:00",24281.41,24285.16,24278.52,24282.98,0,0,28.0
"2020-06-04 11:48:00",24283.88,24285.82,24273.6,24282.67,0,0,28.0
"2020-06-04 11:49:00",24285.34,24295.0,24285.34,24291.87,0,0,28.0
"2020-06-04 11:50:00",24292.01,24298.72,24292.01,24293.13,0,0,30.0
"2020-06-04 11:51:00",24294.03,24296.11,24288.21,24291.52,0,0,24.0
"2020-06-04 11:52:00",24291.18,24296.01,24286.16,24293.9,0,0,23.0
"2020-06-04 11:53:00",24293.57,24298.27,24290.67,24293.61,0,0,24.0
"2020-06-04 11:54:00",24295.41,24303.62,24291.38,24303.62,0,0,30.0
"2020-06-04 11:55:00",24300.06,24304.93,24293.86,24297.27,0,0,29.0
"2020-06-04 11:56:00",24297.51,24303.17,24296.49,24296.49,0,0,29.0
"2020-06-04 11:57:00",24297.75,24303.77,24294.99,24296.91,0,0,29.0
"2020-06-04 11:58:00",24297.07,24303.98,24291.06,24293.48,0,0,30.0
"2020-06-04 11:59:00",24291.22,24299.51,24289.92,24299.11,0,0,29.0
"2020-06-04 13:00:00",24297.5,24318.82,24293.1,24317.72,0,0,29.0
"2020-06-04 13:01:00",24317.49,24331.9,24314.5,24331.89,0,0,29.0
"2020-06-04 13:02:00",24332.99,24340.67,24328.07,24340.67,0,0,28.0
"2020-06-04 13:03:00",24340.11,24340.11,24328.26,24329.21,0,0,30.0
"2020-06-04 13:04:00",24330.33,24332.23,24321.72,24332.22,0,0,28.0
"2020-06-04 13:05:00",24331.72,24346.31,24331.47,24340.36,0,0,29.0
"2020-06-04 13:06:00",24341.34,24347.77,24341.34,24347.13,0,0,29.0
"2020-06-04 13:07:00",24349.66,24349.66,24343.35,24348.93,0,0,30.0
"2020-06-04 13:08:00",24346.85,24348.22,24341.02,24344.32,0,0,29.0
"2020-06-04 13:09:00",24345.14,24346.67,24336.98,24339.2,0,0,30.0
"2020-06-04 13:10:00",24342.15,24344.65,24338.68,24342.3,0,0,27.0
"2020-06-04 13:11:00",24345.28,24349.93,24340.08,24349.93,0,0,28.0
"2020-06-04 13:12:00",24351.79,24355.94,24346.69,24355.94,0,0,29.0
"2020-06-04 13:13:00",24357.28,24363.33,24353.17,24356.66,0,0,29.0
"2020-06-04 13:14:00",24356.98,24358.03,24341.8,24346.0,0,0,29.0
"2020-06-04 13:15:00",24346.68,24359.37,24344.11,24359.37,0,0,29.0
"2020-06-04 13:16:00",24361.08,24363.83,24349.93,24362.98,0,0,28.0
"2020-06-04 13:17:00",24366.03,24366.03,24353.9,24363.98,0,0,27.0
"2020-06-04 13:18:00",24365.94,24365.94,24354.72,24354.72,0,0,28.0
"2020-06-04 13:19:00",24356.75,24361.23,24350.59,24356.34,0,0,30.0
"2020-06-04 13:20:00",24358.24,24360.9,24345.36,24351.12,0,0,30.0
"2020-06-04 13:21:00",24352.15,24352.15,24343.15,24349.84,0,0,30.0
"2020-06-04 13:22:00",24347.29,24349.35,24333.68,24335.83,0,0,29.0
"2020-06-04 13:23:00",24336.38,24337.49,24328.68,24329.16,0,0,30.0
"2020-06-04 13:24:00",24334.19,24334.19,24326.65,24330.39,0,0,27.0
"2020-06-04 13:25:00",24331.1,24334.97,24326.58,24333.47,0,0,28.0
"2020-06-04 13:26:00",24330.97,24338.65,24330.97,24335.31,0,0,28.0
"2020-06-04 13:27:00",24334.87,24340.2,24332.83,24337.73,0,0,24.0
"2020-06-04 13:28:00",24337.79,24342.92,24334.89,24339.06,0,0,27.0
"2020-06-04 13:29:00",24336.69,24339.15,24331.65,24331.65,0,0,27.0
"2020-06-04 13:30:00",24332.58,24343.07,24329.77,24329.78,0,0,29.0
"2020-06-04 13:31:00",24326.73,24329.17,24300.27,24301.88,0,0,30.0
"2020-06-04 13:32:00",24301.94,24303.65,24297.13,24299.76,0,0,28.0
"2020-06-04 13:33:00",24302.59,24302.99,24297.0,24298.1,0,0,29.0
"2020-06-04 13:34:00",24298.37,24302.59,24295.43,24301.03,0,0,28.0
"2020-06-04 13:35:00",24301.55,24311.08,24299.93,24307.34,0,0,26.0
"2020-06-04 13:36:00",24305.57,24311.52,24303.27,24305.85,0,0,28.0
"2020-06-04 13:37:00",24306.27,24312.35,24304.76,24305.94,0,0,29.0
"2020-06-04 13:38:00",24304.13,24308.64,24300.9,24304.93,0,0,29.0
"2020-06-04 13:39:00",24305.28,24307.5,24297.44,24300.59,0,0,30.0
"2020-06-04 13:40:00",24301.13,24312.66,24301.13,24308.04,0,0,29.0
"2020-06-04 13:41:00",24307.77,24312.66,24303.53,24312.1,0,0,30.0
"2020-06-04 13:42:00",24311.22,24313.14,24304.41,24310.07,0,0,26.0
"2020-06-04 13:43:00",24306.33,24312.94,24306.33,24310.74,0,0,27.0
"2020-06-04 13:44:00",24310.31,24313.52,24306.32,24311.94,0,0,27.0
"2020-06-04 13:45:00",24311.91,24325.4,24309.14,24318.77,0,0,29.0
"2020-06-04 13:46:00",24324.14,24329.98,24318.3,24326.44,0,0,29.0
"2020-06-04 13:47:00",24324.04,24326.85,24314.28,24314.91,0,0,30.0
"2020-06-04 13:48:00",24320.27,24325.6,24309.61,24316.54,0,0,29.0
"2020-06-04 13:49:00",24316.01,24317.76,24311.46,24313.89,0,0,30.0
"2020-06-04 13:50:00",24311.7,24314.86,24309.35,24314.61,0,0,29.0
"2020-06-04 13:51:00",24314.08,24324.92,24311.49,24318.63,0,0,27.0
"2020-06-04 13:52:00",24321.57,24323.89,24314.4,24319.63,0,0,29.0
"2020-06-04 13:53:00",24317.01,24324.15,24315.21,24319.25,0,0,27.0
"2020-06-04 13:54:00",24319.54,24323.7,24313.89,24320.38,0,0,28.0
"2020-06-04 13:55:00",24320.71,24322.5,24312.25,24312.76,0,0,30.0
"2020-06-04 13:56:00",24317.12,24320.47,24309.77,24309.77,0,0,29.0
"2020-06-04 13:57:00",24310.76,24315.14,24308.64,24308.86,0,0,29.0
"2020-06-04 13:58:00",24311.16,24320.4,24311.16,24320.4,0,0,29.0
"2020-06-04 13:59:00",24317.16,24326.19,24314.69,24324.72,0,0,28.0
"2020-06-04 14:00:00",24322.58,24338.34,24321.25,24331.03,0,0,30.0
"2020-06-04 14:01:00",24325.57,24334.4,24325.57,24330.08,0,0,29.0
"2020-06-04 14:02:00",24333.12,24341.22,24325.86,24337.47,0,0,30.0
"2020-06-04 14:03:00",24337.69,24341.33,24330.86,24341.09,0,0,29.0
"2020-06-04 14:04:00",24337.36,24343.64,24333.61,24343.63,0,0,29.0
"2020-06-04 14:05:00",24340.23,24343.7,24334.83,24336.83,0,0,25.0
"2020-06-04 14:06:00",24336.65,24336.65,24329.34,24330.28,0,0,26.0
"2020-06-04 14:07:00",24336.85,24341.32,24332.46,24339.54,0,0,27.0
"2020-06-04 14:08:00",24339.93,24346.95,24335.41,24343.7,0,0,30.0
"2020-06-04 14:09:00",24345.67,24349.14,24338.28,24346.62,0,0,29.0
"2020-06-04 14:10:00",24341.98,24349.18,24341.6,24347.25,0,0,28.0
"2020-06-04 14:11:00",24346.61,24351.82,24338.14,24338.14,0,0,30.0
"2020-06-04 14:12:00",24336.0,24341.26,24328.52,24328.53,0,0,30.0
"2020-06-04 14:13:00",24327.74,24339.11,24325.85,24334.93,0,0,27.0
"2020-06-04 14:14:00",24337.78,24337.78,24325.51,24327.5,0,0,29.0
"2020-06-04 14:15:00",24335.24,24336.17,24323.99,24325.83,0,0,29.0
"2020-06-04 14:16:00",24325.61,24335.34,24325.6,24327.3,0,0,29.0
"2020-06-04 14:17:00",24328.0,24332.95,24324.89,24328.12,0,0,28.0
"2020-06-04 14:18:00",24328.03,24334.76,24320.97,24324.45,0,0,29.0
"2020-06-04 14:19:00",24319.2,24325.84,24307.01,24311.65,0,0,29.0
"2020-06-04 14:20:00",24311.86,24317.58,24303.76,24309.98,0,0,30.0
"2020-06-04 14:21:00",24310.04,24310.23,24301.38,24305.26,0,0,30.0
"2020-06-04 14:22:00",24303.03,24312.82,24302.48,24308.54,0,0,30.0
"2020-06-04 14:23:00",24307.55,24314.53,24304.52,24314.53,0,0,28.0
"2020-06-04 14:24:00",24310.79,24313.76,24305.28,24308.49,0,0,30.0
"2020-06-04 14:25:00",24308.79,24309.82,24293.71,24296.61,0,0,27.0
"2020-06-04 14:26:00",24298.88,24302.92,24291.6,24291.61,0,0,29.0
"2020-06-04 14:27:00",24291.82,24302.43,24288.65,24292.08,0,0,29.0
"2020-06-04 14:28:00",24296.79,24302.6,24296.18,24298.3,0,0,28.0
"2020-06-04 14:29:00",24299.03,24302.06,24290.72,24290.72,0,0,29.0
"2020-06-04 14:30:00",24288.93,24299.76,24283.44,24287.57,0,0,30.0
"2020-06-04 14:31:00",24288.86,24290.65,24283.17,24284.68,0,0,30.0
"2020-06-04 14:32:00",24286.33,24292.26,24280.56,24280.56,0,0,28.0
"2020-06-04 14:33:00",24283.63,24290.48,24278.25,24283.56,0,0,30.0
"2020-06-04 14:34:00",24282.63,24283.39,24274.6,24274.61,0,0,29.0
"2020-06-04 14:35:00",24276.57,24283.6,24276.57,24278.38,0,0,28.0
"2020-06-04 14:36:00",24276.86,24280.34,24271.05,24271.05,0,0,28.0
"2020-06-04 14:37:00",24273.16,24279.1,24265.69,24265.7,0,0,29.0
"2020-06-04 14:38:00",24265.66,24279.56,24264.16,24271.68,0,0,30.0
"2020-06-04 14:39:00",24270.33,24275.43,24265.6,24269.72,0,0,28.0
"2020-06-04 14:40:00",24269.34,24273.14,24257.89,24257.89,0,0,29.0
"2020-06-04 14:41:00",24257.1,24265.32,24256.41,24257.45,0,0,28.0
"2020-06-04 14:42:00",24258.79,24265.19,24257.99,24261.39,0,0,29.0
"2020-06-04 14:43:00",24261.77,24272.62,24257.77,24257.78,0,0,28.0
"2020-06-04 14:44:00",24257.28,24261.39,24248.5,24248.78,0,0,28.0
"2020-06-04 14:45:00",24250.38,24256.9,24246.34,24251.14,0,0,30.0
"2020-06-04 14:46:00",24251.57,24259.07,24247.68,24257.68,0,0,27.0
"2020-06-04 14:47:00",24257.35,24261.83,24254.88,24257.55,0,0,28.0
"2020-06-04 14:48:00",24259.79,24259.79,24252.26,24256.44,0,0,29.0
"2020-06-04 14:49:00",24257.34,24260.81,24255.09,24257.63,0,0,26.0
"2020-06-04 14:50:00",24259.53,24265.37,24256.6,24262.96,0,0,27.0
"2020-06-04 14:51:00",24261.17,24265.03,24257.31,24257.32,0,0,30.0
"2020-06-04 14:52:00",24258.65,24263.07,24254.21,24256.05,0,0,28.0
"2020-06-04 14:53:00",24257.19,24266.4,24256.91,24257.11,0,0,29.0
"2020-06-04 14:54:00",24257.09,24268.28,24257.09,24263.35,0,0,30.0
"2020-06-04 14:55:00",24261.62,24272.44,24259.41,24268.02,0,0,30.0
"2020-06-04 14:56:00",24270.69,24279.73,24264.52,24278.21,0,0,29.0
"2020-06-04 14:57:00",24278.76,24287.65,24274.6,24281.99,0,0,30.0
"2020-06-04 14:58:00",24286.06,24289.61,24279.52,24281.85,0,0,30.0
"2020-06-04 14:59:00",24282.47,24290.08,24264.02,24269.43,0,0,30.0
"2020-06-04 15:00:00",24273.14,24280.42,24267.73,24275.61,0,0,28.0
"2020-06-04 15:01:00",24276.75,24278.36,24269.97,24276.15,0,0,30.0
"2020-06-04 15:02:00",24280.31,24284.11,24271.6,24271.61,0,0,29.0
"2020-06-04 15:03:00",24273.29,24276.0,24269.5,24273.88,0,0,27.0
"2020-06-04 15:04:00",24275.57,24276.33,24263.78,24263.79,0,0,26.0
"2020-06-04 15:05:00",24267.63,24272.44,24264.05,24264.06,0,0,28.0
"2020-06-04 15:06:00",24266.16,24268.41,24260.24,24265.29,0,0,30.0
"2020-06-04 15:07:00",24269.53,24269.75,24252.55,24252.55,0,0,29.0
"2020-06-04 15:08:00",24254.57,24258.34,24250.68,24252.4,0,0,28.0
"2020-06-04 15:09:00",24250.39,24260.16,24250.39,24255.55,0,0,30.0
"2020-06-04 15:10:00",24258.96,24259.51,24243.27,24246.58,0,0,30.0
"2020-06-04 15:11:00",24245.97,24251.93,24241.43,24245.63,0,0,28.0
"2020-06-04 15:12:00",24248.64,24261.04,24247.97,24256.27,0,0,30.0
"2020-06-04 15:13:00",24252.53,24258.81,24252.28,24255.35,0,0,28.0
"2020-06-04 15:14:00",24261.08,24264.64,24253.57,24260.75,0,0,29.0
"2020-06-04 15:15:00",24260.11,24267.02,24254.4,24266.11,0,0,29.0
"2020-06-04 15:16:00",24266.76,24266.76,24257.3,24259.31,0,0,29.0
"2020-06-04 15:17:00",24262.65,24267.43,24257.88,24264.45,0,0,30.0
"2020-06-04 15:18:00",24261.07,24265.51,24257.09,24262.03,0,0,28.0
"2020-06-04 15:19:00",24259.97,24267.92,24257.99,24264.28,0,0,30.0
"2020-06-04 15:20:00",24261.21,24268.53,24258.43,24260.86,0,0,30.0
"2020-06-04 15:21:00",24260.81,24265.06,24255.08,24258.28,0,0,28.0
"2020-06-04 15:22:00",24254.59,24257.93,24246.33,24247.36,0,0,30.0
"2020-06-04 15:23:00",24247.78,24258.23,24247.77,24258.23,0,0,30.0
"2020-06-04 15:24:00",24258.22,24260.31,24249.02,24260.3,0,0,30.0
"2020-06-04 15:25:00",24263.03,24268.82,24256.68,24261.96,0,0,30.0
"2020-06-04 15:26:00",24266.71,24274.17,24265.9,24270.58,0,0,29.0
"2020-06-04 15:27:00",24267.59,24276.12,24264.75,24271.98,0,0,30.0
"2020-06-04 15:28:00",24271.87,24273.44,24264.66,24273.33,0,0,30.0
"2020-06-04 15:29:00",24273.32,24274.48,24262.03,24265.74,0,0,30.0
"2020-06-04 15:30:00",24268.58,24268.58,24253.67,24255.57,0,0,29.0
"2020-06-04 15:31:00",24253.37,24263.45,24253.36,24256.33,0,0,30.0
"2020-06-04 15:32:00",24260.5,24260.95,24251.64,24252.89,0,0,30.0
"2020-06-04 15:33:00",24253.62,24262.41,24252.67,24258.27,0,0,30.0
"2020-06-04 15:34:00",24262.86,24264.2,24255.43,24260.88,0,0,30.0
"2020-06-04 15:35:00",24265.17,24266.65,24256.34,24262.79,0,0,30.0
"2020-06-04 15:36:00",24263.77,24270.52,24260.34,24270.52,0,0,30.0
"2020-06-04 15:37:00",24265.95,24268.93,24261.35,24268.57,0,0,30.0
"2020-06-04 15:38:00",24271.31,24271.32,24258.43,24260.3,0,0,29.0
"2020-06-04 15:39:00",24258.25,24260.74,24251.28,24254.77,0,0,29.0
"2020-06-04 15:40:00",24262.12,24266.59,24254.03,24259.07,0,0,30.0
"2020-06-04 15:41:00",24256.22,24260.98,24252.31,24254.49,0,0,29.0
"2020-06-04 15:42:00",24260.56,24266.2,24256.84,24266.2,0,0,30.0
"2020-06-04 15:43:00",24264.93,24270.73,24261.18,24265.81,0,0,30.0
"2020-06-04 15:44:00",24267.94,24270.72,24260.55,24262.4,0,0,30.0
"2020-06-04 15:45:00",24264.06,24274.64,24262.51,24274.63,0,0,30.0
"2020-06-04 15:46:00",24274.6,24277.56,24265.91,24271.03,0,0,30.0
"2020-06-04 15:47:00",24269.06,24271.57,24263.68,24265.51,0,0,30.0
"2020-06-04 15:48:00",24268.71,24274.48,24264.1,24268.02,0,0,30.0
"2020-06-04 15:49:00",24274.03,24280.12,24266.26,24278.62,0,0,30.0
"2020-06-04 15:50:00",24275.94,24286.07,24267.78,24267.79,0,0,30.0
"2020-06-04 15:51:00",24272.42,24279.91,24269.07,24271.21,0,0,30.0
"2020-06-04 15:52:00",24279.06,24283.65,24272.77,24275.46,0,0,29.0
"2020-06-04 15:53:00",24282.35,24285.9,24276.9,24279.1,0,0,30.0
"2020-06-04 15:54:00",24282.1,24289.81,24277.39,24285.15,0,0,30.0
"2020-06-04 15:55:00",24284.18,24296.26,24284.18,24292.17,0,0,30.0
"2020-06-04 15:56:00",24291.36,24302.32,24287.52,24295.27,0,0,30.0
"2020-06-04 15:57:00",24292.02,24305.18,24291.67,24305.18,0,0,30.0
"2020-06-04 15:58:00",24300.79,24309.51,24299.33,24301.94,0,0,30.0
"2020-06-04 15:59:00",24310.86,24315.1,24301.83,24309.04,0,0,30.0
"2020-06-04 16:00:00",24313.89,24313.9,24313.89,24313.89,0,0,1.0
"2020-06-04 16:01:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:02:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:03:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:04:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:05:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:06:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:07:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:08:00",24313.89,24313.89,24313.89,24313.89,0,0,0.0
"2020-06-04 16:09:00",24313.89,24313.9,24313.89,24313.89,0,0,0.0
"2020-06-05 09:30:00",24400.11,24413.2,24368.72,24412.48,0,0,29.0
"2020-06-05 09:31:00",24416.56,24431.07,24395.98,24395.98,0,0,30.0
"2020-06-05 09:32:00",24388.75,24388.75,24340.83,24346.59,0,0,30.0
"2020-06-05 09:33:00",24341.74,24354.45,24340.6,24353.13,0,0,30.0
"2020-06-05 09:34:00",24355.16,24361.15,24354.17,24354.17,0,0,30.0
"2020-06-05 09:35:00",24357.86,24378.12,24351.85,24358.37,0,0,30.0
"2020-06-05 09:36:00",24361.75,24364.78,24352.27,24352.53,0,0,30.0
"2020-06-05 09:37:00",24352.23,24352.23,24340.38,24342.98,0,0,29.0
"2020-06-05 09:38:00",24342.45,24353.4,24342.44,24353.39,0,0,27.0
"2020-06-05 09:39:00",24353.0,24354.47,24321.21,24327.61,0,0,30.0
"2020-06-05 09:40:00",24327.35,24338.82,24322.99,24325.1,0,0,29.0
"2020-06-05 09:41:00",24321.84,24321.98,24309.6,24317.19,0,0,30.0
"2020-06-05 09:42:00",24317.23,24337.7,24317.23,24324.99,0,0,30.0
"2020-06-05 09:43:00",24322.58,24322.58,24310.9,24314.88,0,0,30.0
"2020-06-05 09:44:00",24314.21,24316.61,24303.44,24306.77,0,0,30.0
"2020-06-05 09:45:00",24306.48,24307.27,24276.92,24276.92,0,0,29.0
"2020-06-05 09:46:00",24276.19,24277.83,24253.56,24259.06,0,0,30.0
"2020-06-05 09:47:00",24253.64,24270.7,24253.64,24267.54,0,0,30.0
"2020-06-05 09:48:00",24264.93,24283.0,24255.57,24277.85,0,0,28.0
"2020-06-05 09:49:00",24280.09,24290.97,24275.68,24287.48,0,0,30.0
"2020-06-05 09:50:00",24293.54,24295.4,24283.18,24295.4,0,0,30.0
"2020-06-05 09:51:00",24296.78,24308.92,24293.18,24305.22,0,0,29.0
"2020-06-05 09:52:00",24306.54,24307.62,24299.07,24305.8,0,0,28.0
"2020-06-05 09:53:00",24306.52,24312.32,24302.22,24312.32,0,0,29.0
"2020-06-05 09:54:00",24308.04,24321.4,24305.34,24320.11,0,0,29.0
"2020-06-05 09:55:00",24317.87,24318.16,24312.34,24312.81,0,0,28.0
"2020-06-05 09:56:00",24309.58,24318.7,24309.09,24317.59,0,0,30.0
